sense-28078341,synset-59976,word-40003608,
sense-21004524,synset-31913,word-11003094,
sense-21018135,synset-s21018135,word-s21018135,
sense-21082982,synset-49693,word-11051959,
sense-91001216,synset-13034,word-11009867,
sense-22028123,synset-51856,word-53004179,
sense-21070374,synset-36546,word-11044809,
sense-21076387,synset-70842,word-11048205-25,
sense-91006752,synset-21694,word-11052247,sj.
sense-21014239,synset-s21014239,word-s21014239,
sense-28008555,synset-52808,word-40000506,
sense-21070949,synset-2266,word-11045149,
sense-22010157,synset-58079,word-53000905,
sense-21005673,synset-43127,word-11003827,
sense-21062770,synset-32932,word-11039975,
sense-22006901,synset-62459,word-50002083,
sense-22009752,synset-50275,word-53000859,
sense-21092819,synset-14197,word-12005255,
sense-21045297,synset-10901,word-11028950,
sense-21043361,synset-11705,word-11027734,
sense-21018236,synset-44475,word-11012172-36,
sense-21006986,synset-24697,word-11004565,
sense-28029649,synset-61653,word-50002756,
sense-21053037,synset-12919,word-11033751,
sense-91000520,synset-2570,word-11004081,gl.
sense-21047986,synset-11084,word-11030567,
sense-21039083,synset-11769,word-11025078,
sense-28061644,synset-57119,word-30000482,
sense-91002386,synset-983,word-11019340,
sense-21077317,synset-34057,word-11048798,
sense-28096058,synset-53643,word-53004805,
sense-21021328,synset-21191,word-11014150,
sense-21000363,synset-29529,word-11000250,
sense-21077961,synset-9504,word-11049178,
sense-21058818,synset-11920,word-11037449,sj.
sense-21015908,synset-36656,word-11010569,
sense-22006670,synset-72186,word-50001991,
sense-21090628,synset-7197,word-12003906,
sense-21019791,synset-21114,word-11013072,
sense-21012329,synset-5304,word-11008240,
sense-22005127,synset-55109,word-53006265,
sense-21030544,synset-41122,word-11019777,
sense-21080241,synset-11544,word-11050441,
sense-21033547,synset-37107,word-11021592,
sense-21046294,synset-17029,word-11029549,
sense-21069915,synset-17703,word-11044525,
sense-21032163,synset-48870,word-11020805,
sense-21016319,synset-s21016319,word-s21016319,
sense-21040019,synset-42877,word-11025701,
sense-23001112,synset-75547,word-temporary_714,
sense-91003320,synset-21008,word-11026201,
sense-21075014,synset-s21075014,word-s21075014,
sense-21059877,synset-30117,word-11038070,
sense-21077130,synset-59159,word-11048681,
sense-21026435,synset-1309,word-11017233,
sense-23001121,synset-75556,word-temporary_724,
sense-21035807,synset-28825,word-11022918-7,
sense-23002095,synset-76808,word-temporary_120,
sense-28008569,synset-53115,word-40000510,
sense-28009130,synset-53207,word-40000620,
sense-21067870,synset-12829,word-11043358,
sense-28123332,synset-53387,word-50008075,
sense-24000096,synset-49439,word-temporary_15,
sense-22018384,synset-50076,word-53200793,
sense-22031288,synset-67410,word-53004876,
sense-23000224-i2,synset-9298,word-35000216-0,
sense-21023430,synset-42629,word-11015387,
sense-21039405,synset-38275,word-11025281,
sense-22008870,synset-52165,word-53000669,
sense-28001594,synset-50369,word-53005692,
sense-21063777,synset-71771,word-11040693,
sense-21036755,synset-45528,word-11023508,
sense-21095919,synset-2643,word-12007152-7,
sense-22017636,synset-51026,word-53002196,
sense-28081645,synset-74263,word-40004177,
sense-21075123,synset-16201,word-11047588,
sense-91002467,synset-46036,word-11019962,
sense-23000110-i1,synset-8892,word-35000108-0,
sense-22007346,synset-51103,word-53000415,
sense-21053418,synset-14942,word-11034015,
sense-21051309,synset-67672,word-11032553,nu sj.
sense-21009894,synset-33250,word-11006479,
sense-21062989,synset-29509,word-11040134,
sense-21071213,synset-74308,word-11045308,
sense-21025454,synset-23736,word-11016669,
sense-21065985,synset-44235,word-11042127,
sense-21089957-i1,synset-s21089957-d1,word-s21089957,
sense-21012520,synset-37701,word-11008368,
sense-21049614,synset-43196,word-11031586,
sense-21008975,synset-63786,word-11005846,
sense-21002815,synset-46900,word-11001883,
sense-21054203,synset-74163,word-11034582,
sense-53000757,synset-s53000757-d1; synset-s53000757-d2,word-s53000757,
sense-91006896,synset-2125,word-12000409,
sense-21028835,synset-36760,word-11018772,
sense-28111655,synset-s28111655,word-s28111655,
sense-21034579,synset-43514,word-11022235,
sense-21043478,synset-s21043478,word-s21043478,
sense-28028888,synset-56016,word-40001675,
sense-21060767,synset-24548,word-11038626,
sense-21082398,synset-5944,word-11051620,
sense-21075226-i1,synset-7048,word-11047647,
sense-21011553,synset-10876,word-11007602,
sense-21004622,synset-23460,word-11003154,
sense-21026084,synset-48827,word-11017012,
sense-21051317,synset-6827,word-11032559,
sense-21038987-i1,synset-31717,word-11025010,
sense-21028158,synset-42969,word-11018365,
sense-21044309,synset-7094,word-11028314,
sense-21001257,synset-1537,word-11000821,
sense-21054413,synset-14476,word-11034708,
sense-21092434-i1,synset-17060,word-12004994,
sense-21041312,synset-2669,word-11026511,
sense-21054237,synset-62965,word-11034599,
sense-21092530,synset-78786,word-12005071,
sense-21084831,synset-4257,word-12000310,
sense-28111479,synset-52438,word-53201277,
sense-28024377,synset-56312,word-53000463,
sense-21031466,synset-s21031466,word-s21031466,
sense-21020468,synset-29484,word-11013567,
sense-21038236,synset-69152,word-11024484,
sense-21081625,synset-2673,word-11051174,
sense-21005276,synset-37767,word-11003555,
sense-21050637,synset-59131,word-11032128,
sense-21052500,synset-34606,word-11033342-3,
sense-21078628,synset-29811,word-11049557,
sense-21028667,synset-39336,word-11018677,
sense-98000296,synset-26804,word-40004021,
sense-21063019,synset-s21063019,word-s21063019,
sense-21076301,synset-59708,word-11048165,
sense-21007124,synset-1837,word-11004666,
sense-21095801,synset-24511,word-12007065,
sense-91000576,synset-17650,word-11004630,
sense-21049466,synset-66510,word-11031485,
sense-91001247,synset-26088,word-11010165,
sense-21000433,synset-33154,word-11000289,
sense-21052441,synset-1662,word-11033309,
sense-21020584,synset-13370,word-11013654,
sense-28117999,synset-60214,word-53005464,
sense-21053804,synset-31348,word-11034275,
sense-21044413,synset-6926,word-11028379,
sense-21056512,synset-66454,word-11036077,
sense-21020969,synset-50032,word-11013887,
sense-28010515,synset-72980,word-40000804,
sense-21056664,synset-7915,word-11036185,
sense-21084466,synset-9404,word-12000125-6,
sense-21041622,synset-11607,word-11026689,
sense-21015973,synset-72127,word-11010614,
sense-21073545,synset-6544,word-11046740,
sense-21066721,synset-43268,word-11042622,
sense-21032917,synset-19256,word-11021233,
sense-21055370,synset-49795,word-11035315,
sense-21043730,synset-579,word-11027946,
sense-21046085,synset-54,word-11029429,
sense-21041215,synset-24015,word-11026455,
sense-21096937,synset-59224,word-12007765,
sense-28030824,synset-52812,word-53200602,
sense-21028848,synset-48761,word-11018783,
sense-21016073,synset-47145,word-11010682,
sense-91007176,synset-66066,word-12002435,sj.
sense-21053429,synset-7443,word-11034020,
sense-28017513,synset-68502,word-40001462,
sense-21066922,synset-23174,word-11042753,
sense-21050535,synset-15676,word-11032050,
sense-21070244,synset-65646,word-11044720,
sense-21051008,synset-77742,word-11032360,
sense-21016411,synset-54923,word-11010924,
sense-28075075,synset-52271,word-50007784,
sense-23000082-i1,synset-8864,word-35000082-0,
sense-28043605,synset-56587,word-40001986,
sense-21004758,synset-22617,word-11003249,
sense-21028471,synset-27353,word-11018566,
sense-21040441,synset-7698,word-11026011,
sense-28112073,synset-52656,word-53000167,
sense-21059519,synset-15130,word-11037878,
sense-21064783,synset-25314,word-11041366,
sense-28036053,synset-60949,word-50003487,
sense-21066279,synset-5990,word-11042354,
sense-21040829,synset-15299,word-11026246,
sense-21091999,synset-3991,word-12004709,
sense-21039239,synset-39269,word-11025181,
sense-21017634,synset-78697,word-11011745,
sense-21044803,synset-74494,word-11028616,
sense-91000766,synset-8602,word-11006063,
sense-21084720,synset-38942,word-12000233,
sense-22022926,synset-58436,word-53003275,
sense-21031836,synset-48170,word-11020593,
sense-22007638,synset-59862,word-50002389,
sense-21080795,synset-37750,word-11050745-3,
sense-91007102,synset-63335,word-12001789,
sense-21009049,synset-13329,word-11005908,
sense-21083706,synset-30266,word-11052331,
sense-21053798,synset-10547,word-11034271,
sense-21000525,synset-27198,word-11000353,
sense-21041031,synset-48720,word-11026352,
sense-28120922,synset-64267,word-50005731,
sense-21018077,synset-49076,word-11012093,
sense-21089974,synset-s21089974,word-s21089974,
sense-21071538,synset-s21071538,word-s21071538,
sense-21079141,synset-24875,word-11049827,
sense-21077598,synset-17451,word-11048993,
sense-21076504,synset-39669,word-11048278,
sense-21036381,synset-73030,word-11023284,
sense-21073684,synset-1759,word-11046853,
sense-21094606,synset-59367,word-12006384,
sense-22026503,synset-56082,word-50008280,
sense-91005505,synset-7985,word-11043325-5,
sense-21094906,synset-10043,word-12006562,
sense-21073205,synset-30772,word-11046541-14,
sense-21048921,synset-64415,word-11031161,
sense-28112036,synset-11191,word-53006294,
sense-22023783,synset-54115,word-53003473,
sense-21076975,synset-34072,word-11048569,sj.
sense-28044273,synset-49859,word-40002139,
sense-22029484,synset-54630,word-53200314,
sense-21082079,synset-37034,word-11051416,
sense-21010187,synset-3329,word-11006626,
sense-21097432,synset-68497,word-12008102,
sense-21024474,synset-39841,word-11016052,
sense-21037879,synset-74453,word-11024238,
sense-21044287,synset-6120,word-11028297,
sense-21051290,synset-338,word-11032535,
sense-21046679,synset-25030,word-11029829,
sense-21050980,synset-21765,word-11032346,
sense-28110475,synset-58404,word-50001583,
sense-21006529,synset-s21006529,word-s21006529,
sense-21072283,synset-69457,word-11045973,
sense-21051652,synset-69105,word-11032781,
sense-21046626,synset-27343,word-11029796,
sense-21037290-i2,synset-77846,word-11023840,
sense-21070106,synset-15729,word-11044654,
sense-21021585,synset-32972,word-11014251,
sense-21032663,synset-18253,word-11021104,
sense-21077054,synset-71123,word-11048629,
sense-21015626,synset-62790,word-11010379,
sense-91007323,synset-30595,word-12003265-30,sj.
sense-21065280,synset-28386,word-11041647,
sense-21005801,synset-30380,word-11003895,
sense-21041673,synset-29132,word-11026711,
sense-21032737,synset-13944,word-11021156,
sense-28036716,synset-65513,word-40001817,
sense-21014830,synset-70892,word-11009915-8,
sense-21010921,synset-44816,word-11007090,
sense-28095181,synset-54232,word-50009659,
sense-91000684,synset-14987,word-11005337,
sense-21079704,synset-67459,word-11050180,
sense-22028726,synset-61836,word-50009011,
sense-28056387,synset-54229,word-50005710,
sense-21046205,synset-18593,word-11029504,
sense-21067429,synset-74795,word-11043059-4,gl.
sense-21021042,synset-34571,word-11013923-4,
sense-21055636,synset-36904,word-11035528,
sense-21021565,synset-42653,word-11014240,
sense-91002064,synset-40526,word-11016805,
sense-21046324,synset-8750,word-11029577,
sense-28123343,synset-54671,word-53201039,
sense-28124728,synset-52939,word-53200979,
sense-91000894,synset-21104,word-11006938,
sense-28124943,synset-51502,word-53200891,
sense-21091100,synset-15803,word-12004198,
sense-21089491,synset-4676,word-12003289,
sense-21073230,synset-s21073230,word-s21073230,
sense-91005405,synset-64803,word-11042554,
sense-21000110,synset-1503,word-11000079,
sense-21027986,synset-s21027986,word-s21027986,
sense-21002440,synset-57463,word-11001639,
sense-21074222,synset-36319,word-11047131,
sense-21060425,synset-6182,word-11038396,
sense-21031455,synset-20869,word-11020380,sj.; bruges bl.a. i forb. med regnskaber og budgetter
sense-21037718,synset-20727,word-11024128,
sense-91006051,synset-74642,word-11047328-2,
sense-91007470,synset-30868,word-12004236,
sense-21008543,synset-26279,word-11005571,
sense-21028258,synset-73412,word-11018433,
sense-21095393,synset-34650,word-12006826,
sense-21009213,synset-59799,word-11006043,
sense-21067435,synset-16003,word-11043066,
sense-21034696,synset-63832,word-11022281-10,
sense-21005061,synset-25008,word-11003414,
sense-21073779,synset-1991,word-11046908,
sense-21088723-i1,synset-20477,word-12002838,
sense-28111435,synset-53189,word-53005768,
sense-21094773,synset-74907,word-12006487-3,
sense-21053106,synset-9997,word-11033804,
sense-21042101,synset-38580,word-11026960,
sense-21085949,synset-31809,word-12001043,
sense-21007926,synset-72333,word-11005200,
sense-23000327-i2,synset-9295,word-35000274-0,
sense-21045945,synset-38334,word-11029349,
sense-28051371,synset-50248,word-53001838,
sense-22031681,synset-51001,word-53202319,
sense-21015634,synset-18970,word-11010386,
sense-21006209,synset-41142,word-11004105,
sense-21015945,synset-364,word-11010597,
sense-21025874,synset-s21025874,word-s21025874,
sense-28030360,synset-52294,word-50002914,
sense-21060534,synset-71988,word-11038464,
sense-21064516,synset-49356,word-11041177,
sense-21058937,synset-s21058937,word-s21058937,
sense-91000283,synset-64853,word-11002062,sj.
sense-21007153,synset-18149,word-11004680,
sense-21005048,synset-31651,word-11003413,
sense-21061107,synset-49608,word-11038854,
sense-21058209,synset-s21058209,word-s21058209,
sense-21046405,synset-24849,word-11029637,
sense-21040927,synset-22539,word-11026302,
sense-21042813-i2,synset-s21042813-d2,word-s21042813,
sense-21026120,synset-62131,word-11017040,slang
sense-21013628,synset-37538,word-11009126,
sense-21048285,synset-21760,word-11030754,
sense-21041862,synset-46977,word-11026812,
sense-21022524,synset-26186,word-11014812,
sense-21018289,synset-26520,word-11012184,
sense-21080907,synset-26809,word-11050825,
sense-22028548,synset-73168,word-53202187,
sense-28123000,synset-53607,word-53200780,
sense-21097261,synset-4092,word-12007972,
sense-21028079,synset-5431,word-11018332,
sense-21073157,synset-68041,word-11046527,
sense-21066417,synset-29459,word-11042438,
sense-21021010,synset-8633,word-11013917,
sense-28009066,synset-50615,word-40000613,
sense-21071541,synset-166,word-11045546,
sense-98002922,synset-14032,word-53003510,
sense-98003189,synset-64822,word-49000760,
sense-21088926,synset-8385,word-12002949,
sense-21023756,synset-67462,word-11015603,
sense-91007550,synset-s91007550,word-s91007550,
sense-21090820,synset-31671,word-12004041,
sense-21044419,synset-43787,word-11028382,
sense-23002551,synset-77215,word-temporary_532,
sense-21001678,synset-72448,word-11001109,
sense-28033067,synset-62101,word-53000984,
sense-21002675,synset-14213,word-11001797,
sense-21011687,synset-56124,word-11007721,
sense-21080087,synset-11295,word-11050360,
sense-28079155,synset-69980,word-40003760,
sense-91006249,synset-10568,word-11048517-3,
sense-21006743,synset-73663,word-11004424,
sense-21027394,synset-29121,word-11017920,
sense-21026226,synset-35746,word-11017109,
sense-21076457,synset-74958,word-11048242,
sense-21088053,synset-12784,word-12002474,
sense-21086328,synset-13221,word-12001293,
sense-21002852,synset-78374,word-11001915,
sense-21043025,synset-34480,word-11027514,
sense-21041703,synset-60826,word-11026724,
sense-21052332,synset-s21052332,word-s21052332,
